"YEAR","Seas","Flt","Gender","Part","Ageerr","Lbin_lo","Lbin_hi","NUMTOWS","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
2009,1,10,0,0,1,25,25,284,0,0,0,36,42,19,2,0,0,0,0,0,0,0,0
2009,1,10,0,0,1,26,26,284,0,0,0,0,21,36,21,7,0,0,0,0,0,0,0
2009,1,10,0,0,1,27,27,284,0,0,0,0,3,28,57,13,1,0,0,0,0,0,0
2009,1,10,0,0,1,28,28,284,0,0,0,0,0,2,23,34,9,0,0,0,0,0,0
2009,1,10,0,0,1,29,29,284,0,0,0,0,0,0,4,16,8,3,0,0,0,0,0
2009,1,10,0,0,1,30,30,284,0,0,0,0,0,0,0,2,3,6,7,0,0,0,0
2009,1,10,0,0,1,31,31,284,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2013,1,10,0,0,1,11,11,294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,13,13,294,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,14,14,294,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,15,15,294,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,16,16,294,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,17,17,294,0,47,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,18,18,294,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,19,19,294,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,20,20,294,0,2,24,2,0,0,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,21,21,294,0,0,29,6,3,0,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,22,22,294,0,0,12,17,14,0,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,23,23,294,0,0,4,21,35,0,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,24,24,294,0,0,0,18,35,2,0,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,25,25,294,0,0,0,7,47,12,1,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,26,26,294,0,0,0,0,6,7,4,1,0,0,0,0,0,0,0
2013,1,10,0,0,1,27,27,294,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0
2013,1,10,0,0,1,28,28,294,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
2013,1,10,0,0,1,29,29,294,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2013,1,10,0,0,1,30,30,294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,1,9,0,0,1,15,15,47,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,16,16,47,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,17,17,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,18,18,47,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,19,19,47,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,20,20,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,21,21,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,22,22,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,23,23,47,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,24,24,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,25,25,47,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,26,26,47,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,27,27,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,31,31,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1987,1,9,0,0,1,32,32,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,9,9,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,11,11,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,9,0,0,1,12,12,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,12,12,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,12,12,50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,12,12,50,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,13,13,50,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,13,13,50,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,13,13,50,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,14,14,50,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,14,14,50,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,14,14,50,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,9,0,0,1,15,15,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,15,15,50,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,15,15,50,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,15,15,50,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,9,0,0,1,16,16,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,16,16,50,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,16,16,50,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,16,16,50,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,9,0,0,1,17,17,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,17,17,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,17,17,50,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,17,17,50,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,9,0,0,1,18,18,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,18,18,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,18,18,50,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,18,18,50,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0
1991,1,9,0,0,1,19,19,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,19,19,50,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,19,19,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,19,19,50,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,9,0,0,1,20,20,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,20,20,50,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,20,20,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,20,20,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,9,0,0,1,21,21,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,21,21,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,21,21,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,22,22,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,9,0,0,1,23,23,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,23,23,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,24,24,50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,24,24,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,25,25,50,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,25,25,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,25,25,50,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,26,26,50,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,26,26,50,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,27,27,50,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,27,27,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007,1,9,0,0,1,27,27,50,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
1993,1,9,0,0,1,28,28,50,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,28,28,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,1,9,0,0,1,28,28,50,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1993,1,9,0,0,1,29,29,50,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,30,30,50,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,31,31,50,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2004,1,9,0,0,1,31,31,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,32,32,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,33,33,50,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1993,1,9,0,0,1,34,34,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,9,9,51,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,10,10,51,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,9,0,0,1,10,10,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,11,11,51,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,12,12,51,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,9,0,0,1,12,12,51,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,13,13,51,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,9,0,0,1,13,13,51,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,14,14,51,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,9,0,0,1,14,14,51,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,15,15,51,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,9,0,0,1,15,15,51,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,16,16,51,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,9,0,0,1,16,16,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,16,16,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,17,17,51,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,9,0,0,1,17,17,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,17,17,51,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,18,18,51,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,9,0,0,1,18,18,51,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,18,18,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,19,19,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,9,0,0,1,19,19,51,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,19,19,51,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,20,20,51,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,9,0,0,1,20,20,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,20,20,51,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,21,21,51,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,21,21,51,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,22,22,51,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,22,22,51,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,23,23,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,23,23,51,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,24,24,51,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0
2005,1,9,0,0,1,25,25,51,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,25,25,51,0,0,0,2,6,4,1,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,26,26,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,26,26,51,0,0,0,0,0,11,11,1,0,0,0,0,0,0,0
1989,1,9,0,0,1,27,27,51,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,27,27,51,0,0,0,0,0,2,7,10,0,1,0,0,0,0,0
1989,1,9,0,0,1,28,28,51,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2005,1,9,0,0,1,28,28,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,1,9,0,0,1,28,28,51,0,0,0,0,0,2,8,5,1,0,0,0,0,0,0
1989,1,9,0,0,1,29,29,51,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,29,29,51,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0
1989,1,9,0,0,1,30,30,51,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
2008,1,9,0,0,1,30,30,51,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1989,1,9,0,0,1,31,31,51,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
1989,1,9,0,0,1,32,32,51,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0
1989,1,9,0,0,1,33,33,51,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0
1989,1,9,0,0,1,34,34,51,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1999,1,9,0,0,1,7,7,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,7,7,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,8,8,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,9,9,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,9,9,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,9,9,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,9,9,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,10,10,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,9,0,0,1,10,10,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,10,10,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,10,10,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,10,10,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,10,10,52,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,11,11,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,11,11,52,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,9,0,0,1,11,11,52,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,11,11,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,11,11,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,11,11,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,11,11,52,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,12,12,52,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,12,12,52,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,9,0,0,1,12,12,52,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,12,12,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,12,12,52,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,12,12,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,12,12,52,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,13,13,52,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,13,13,52,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,9,0,0,1,13,13,52,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,13,13,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,13,13,52,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,13,13,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,13,13,52,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,13,13,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,14,14,52,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,14,14,52,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,9,0,0,1,14,14,52,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,14,14,52,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,14,14,52,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,14,14,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,14,14,52,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,14,14,52,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,15,15,52,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,15,15,52,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,9,0,0,1,15,15,52,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,15,15,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,15,15,52,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,15,15,52,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,15,15,52,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,15,15,52,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,16,16,52,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,16,16,52,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,9,0,0,1,16,16,52,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,16,16,52,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,16,16,52,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,16,16,52,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,16,16,52,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,16,16,52,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,17,17,52,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,17,17,52,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,17,17,52,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,17,17,52,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,17,17,52,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,17,17,52,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,17,17,52,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,18,18,52,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,18,18,52,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,9,0,0,1,18,18,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,18,18,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,18,18,52,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,18,18,52,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,18,18,52,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,18,18,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,19,19,52,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,19,19,52,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,19,19,52,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,19,19,52,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,19,19,52,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,19,19,52,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,20,20,52,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,20,20,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,9,0,0,1,20,20,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,20,20,52,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,20,20,52,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,20,20,52,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,20,20,52,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,21,21,52,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,21,21,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,9,0,0,1,21,21,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,21,21,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,21,21,52,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,21,21,52,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,21,21,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,21,21,52,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,22,22,52,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,22,22,52,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,22,22,52,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,22,22,52,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,22,22,52,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,22,22,52,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,23,23,52,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,23,23,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,23,23,52,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,23,23,52,0,1,5,6,2,0,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,23,23,52,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,23,23,52,0,0,3,7,0,1,0,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,24,24,52,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1996,1,9,0,0,1,24,24,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,24,24,52,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,24,24,52,0,0,0,8,7,2,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,24,24,52,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,24,24,52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,24,24,52,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,25,25,52,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,25,25,52,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,25,25,52,0,0,1,3,5,11,0,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,25,25,52,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0
2003,1,9,0,0,1,25,25,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,25,25,52,0,0,0,7,15,20,2,0,0,0,0,0,0,0,0
1990,1,9,0,0,1,26,26,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1992,1,9,0,0,1,26,26,52,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
1996,1,9,0,0,1,26,26,52,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1999,1,9,0,0,1,26,26,52,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0
2000,1,9,0,0,1,26,26,52,0,0,0,2,6,9,2,0,0,0,0,0,0,0,0
2001,1,9,0,0,1,26,26,52,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0
2003,1,9,0,0,1,26,26,52,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2017,1,9,0,0,1,26,26,52,0,0,0,1,4,32,5,2,1,0,0,0,0,0,0
1990,1,9,0,0,1,27,27,52,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
